epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,11183.4,1.01025,0.64525,1.14128,0.8956,0.80371,0.88434,0.73413,0.65743,0.32995,0.91686,0.000991,0.000991,0.000991
184,11244.2,1.01047,0.64533,1.13824,0.89604,0.80394,0.8853,0.73494,0.65666,0.32975,0.91629,0.0009415,0.0009415,0.0009415
185,11305,1.01807,0.65415,1.14619,0.87055,0.81254,0.88799,0.73777,0.65592,0.32967,0.91605,0.000892,0.000892,0.000892
186,11366.5,1.01722,0.65284,1.14583,0.89961,0.78731,0.88935,0.73877,0.65482,0.32987,0.91549,0.0008425,0.0008425,0.0008425
187,11428,1.0125,0.64368,1.14137,0.90259,0.78731,0.88955,0.73923,0.65389,0.32972,0.91529,0.000793,0.000793,0.000793
188,11488.8,1.01359,0.65024,1.14419,0.90493,0.78731,0.88979,0.73945,0.65285,0.32904,0.91515,0.0007435,0.0007435,0.0007435
189,11549.8,1.01318,0.6513,1.14525,0.90845,0.78731,0.89012,0.74633,0.6519,0.32904,0.9148,0.000694,0.000694,0.000694
190,11610.5,1.01022,0.64387,1.14295,0.91337,0.78731,0.89046,0.74687,0.65113,0.3289,0.91467,0.0006445,0.0006445,0.0006445
191,11671.3,0.88755,0.5434,1.0778,0.91405,0.78731,0.89106,0.74748,0.65053,0.32882,0.91439,0.000595,0.000595,0.000595
192,11730.8,0.87699,0.53101,1.07471,0.91532,0.78731,0.89111,0.74765,0.64926,0.32787,0.91396,0.0005455,0.0005455,0.0005455
193,11790,0.87881,0.53074,1.07826,0.92063,0.78677,0.89125,0.74772,0.6475,0.32747,0.91326,0.000496,0.000496,0.000496
194,11849.4,0.86922,0.52835,1.07493,0.92747,0.78657,0.89173,0.74762,0.64676,0.32729,0.91311,0.0004465,0.0004465,0.0004465
195,11909.7,0.8736,0.52823,1.07528,0.93275,0.78657,0.89219,0.74995,0.64501,0.32652,0.91222,0.000397,0.000397,0.000397
196,11969.5,0.86449,0.52273,1.07055,0.93354,0.78657,0.89267,0.74934,0.64395,0.32524,0.9115,0.0003475,0.0003475,0.0003475
197,12029.3,0.86825,0.52528,1.07107,0.93115,0.78657,0.89293,0.7513,0.6423,0.32438,0.91066,0.000298,0.000298,0.000298
198,12088.7,0.86412,0.52046,1.06774,0.92643,0.78657,0.89379,0.75409,0.64102,0.32406,0.91002,0.0002485,0.0002485,0.0002485
199,12148.3,0.86651,0.52237,1.06771,0.93384,0.78657,0.89446,0.75464,0.63969,0.32365,0.90931,0.000199,0.000199,0.000199
200,12207.9,0.8546,0.51387,1.06451,0.93655,0.78657,0.89458,0.75513,0.63875,0.32307,0.90868,0.0001495,0.0001495,0.0001495
